tucaseid,place_type,start_time,stop_time,activity_risk,place_risk
"1285-032-1997-2","Household",1155,1440,0,2
"1286-175-1997-1","Household",0,455,0,2
"1286-175-1997-1","Other",455,478,0,0
"1286-175-1997-1","School",478,840,0,1
"1286-175-1997-1","Other",840,875,0,0
"1286-175-1997-1","Household",875,990,0,2
"1286-175-1997-1","Other",990,1110,0,0
"1286-175-1997-1","Household",1110,1140,0,2
"1286-175-1997-1","Household",1140,1200,2,2
"1286-175-1997-1","Household",1200,1440,0,2
"1286-175-1997-2","Household",0,510,0,2
"1286-175-1997-2","Other",510,660,0,0
"1286-175-1997-2","Household",660,670,0,2
"1286-175-1997-2","Household",670,720,2,2
"1286-175-1997-2","Household",720,750,0,2
"1286-175-1997-2","Household",750,960,2,2
"1286-175-1997-2","Household",960,1440,0,2
"1303-032-1997-1","Household",0,450,0,2
"1303-032-1997-1","Other",450,775,0,0
"1303-032-1997-1","School",775,930,0,1
"1303-032-1997-1","Other",930,1080,0,0
"1303-032-1997-1","Household",1080,1440,0,2
"1303-032-1997-2","Household",0,925,0,2
"1303-032-1997-2","Other",925,1050,0,0
"1303-032-1997-2","Household",1050,1110,0,2
"1303-032-1997-2","Other",1110,1230,0,0
"1303-032-1997-2","Household",1230,1440,0,2
"1332-032-1997-1","Household",0,470,0,2
"1332-032-1997-1","Other",470,480,0,0
"1332-032-1997-1","School",480,705,0,1
"1332-032-1997-1","Other",705,715,0,0
"1332-032-1997-1","Household",715,740,0,2
"1332-032-1997-1","Other",740,880,0,0
"1332-032-1997-1","Household",880,1010,0,2
"1332-032-1997-1","Other",1010,1060,0,0
"1332-032-1997-1","Household",1060,1440,0,2
"1332-032-1997-2","Household",0,875,0,2
"1332-032-1997-2","Other",875,922,0,0
"1332-032-1997-2","Other Household",922,943,0,2
"1332-032-1997-2","Other",943,945,0,0
"1332-032-1997-2","Household",945,1125,0,2
"1332-032-1997-2","Household",1125,1155,2,2
"1332-032-1997-2","Household",1155,1440,0,2
"1332-033-2002-1","Household",0,590,0,2
"1332-033-2002-1","Other",590,600,0,0
"1332-033-2002-1","School",600,690,0,1
"1332-033-2002-1","Other",690,720,0,0
"1332-033-2002-1","Household",720,1440,0,2
"1332-033-2002-2","Household",0,545,0,2
"1332-033-2002-2","Other",545,760,0,0
"1332-033-2002-2","Household",760,870,0,2
"1332-033-2002-2","Other",870,940,0,0
"1332-033-2002-2","Household",940,1440,0,2
"1332-181-1997-1","Household",0,960,0,2
"1332-181-1997-1","Other",960,1020,0,0
"1332-181-1997-1","Household",1020,1440,0,2
"1332-181-1997-2","Household",0,580,0,2
"1332-181-1997-2","Other",580,925,0,0
"1332-181-1997-2","Household",925,1440,0,2
"1336-035-1997-1","Household",0,540,0,2
"1336-035-1997-1","Other",540,870,0,0
"1336-035-1997-1","Household",870,1440,0,2
"1336-035-1997-2","Household",0,630,0,2
"1336-035-1997-2","Other",630,720,0,0
"1336-035-1997-2","Other Household",720,1140,0,2
"1336-035-1997-2","Other",1140,1245,0,0
"1336-035-1997-2","Household",1245,1440,0,2
"1368-032-1997-1","Household",0,435,0,2
"1368-032-1997-1","Other",435,450,0,0
"1368-032-1997-1","Household",450,540,0,2
"1368-032-1997-1","Other",540,630,0,0
"1368-032-1997-1","Household",630,870,0,2
"1368-032-1997-1","Other",870,880,0,0
"1368-032-1997-1","Household",880,1440,0,2
"1368-032-1997-2","Other Household",0,420,0,2
"1368-032-1997-2","Other",420,1020,0,0
"1368-032-1997-2","Household",1020,1440,0,2
"1415-031-1997-1","Household",0,400,0,2
"1415-031-1997-1","Other",400,450,0,0
"1415-031-1997-1","School",450,875,0,1
"1415-031-1997-1","Other",875,970,0,0
"1415-031-1997-1","Household",970,1440,0,2
"1415-031-1997-2","Household",0,855,0,2
"1415-031-1997-2","Household",855,900,2,2
"1415-031-1997-2","Other",900,1020,0,0
"1415-031-1997-2","Household",1020,1082,0,2
"1415-031-1997-2","Other",1082,1140,0,0
"1415-031-1997-2","Household",1140,1440,0,2
"1460-030-2002-1","Other Household",0,418,0,2
"1460-030-2002-1","Other",418,420,0,0
"1460-030-2002-1","Household",420,540,0,2
"1460-030-2002-1","Other",540,550,0,0
"1460-030-2002-1","School",550,930,0,1
"1460-030-2002-1","Other",930,970,0,0
"1460-030-2002-1","Household",970,1110,0,2
"1460-030-2002-1","Other",1110,1112,0,0
"1460-030-2002-1","Other Household",1112,1440,0,2
"1460-030-2002-2","Household",0,1110,0,2
"1460-030-2002-2","Other",1110,1112,0,0
"1460-030-2002-2","Other Household",1112,1440,0,2
"1460-030-2007-1","Other Household",0,440,0,2
"1460-030-2007-1","Other",440,450,0,0
"1460-030-2007-1","School",450,960,0,1
"1460-030-2007-1","Other",960,990,0,0
"1460-030-2007-1","Other Household",990,1440,0,2
"1460-030-2007-2","Household",0,850,0,2
"1460-030-2007-2","Other",850,1020,0,0
"1460-030-2007-2","Household",1020,1080,0,2
"1460-030-2007-2","Other",1080,1290,0,0
"1460-030-2007-2","Other Household",1290,1440,0,2
"1498-035-1997-1","Household",0,810,0,2
"1498-035-1997-1","Other",810,833,0,0
"1498-035-1997-1","Other Household",833,875,0,2
"1498-035-1997-1","Other Household",875,912,2,2
"1498-035-1997-1","Other Household",912,998,0,2
"1498-035-1997-1","Other",998,1020,0,0
"1498-035-1997-1","Household",1020,1065,0,2
"1498-035-1997-1","Household",1065,1110,2,2
"1498-035-1997-1","Household",1110,1440,0,2
"1498-035-1997-2","Household",0,1440,0,2
"1522-040-1997-1","Household",0,438,0,2
"1522-040-1997-1","Other",438,495,0,0
"1522-040-1997-1","School",495,650,0,1
"1522-040-1997-1","Other",650,930,0,0
"1522-040-1997-1","Household",930,1020,0,2
"1522-040-1997-1","Other",1020,1305,0,0
"1522-040-1997-1","Household",1305,1440,0,2
"1522-040-1997-2","Household",0,520,0,2
"1522-040-1997-2","Other",520,630,0,0
"1522-040-1997-2","Household",630,1440,0,2
"1542-033-1997-1","Household",0,440,0,2
"1542-033-1997-1","Other",440,465,0,0
"1542-033-1997-1","Household",465,500,0,2
"1542-033-1997-1","Other",500,540,0,0
"1542-033-1997-1","School",540,890,0,1
"1542-033-1997-1","Other",890,940,0,0
"1542-033-1997-1","Household",940,1440,0,2
"1542-033-1997-2","Household",0,580,0,2
"1542-033-1997-2","Other",580,1440,0,0
"1542-037-1997-1","Household",0,485,0,2
"1542-037-1997-1","Other",485,510,0,0
"1542-037-1997-1","School",510,675,0,1
"1542-037-1997-1","Other",675,690,0,0
"1542-037-1997-1","Household",690,720,0,2
"1542-037-1997-1","Other",720,743,0,0
"1542-037-1997-1","Other Household",743,962,0,2
"1542-037-1997-1","Other",962,990,0,0
"1542-037-1997-1","Household",990,1440,0,2
"1542-037-1997-2","Household",0,795,0,2
"1542-037-1997-2","Other",795,818,0,0
"1542-037-1997-2","Other Household",818,1050,0,2
"1542-037-1997-2","Other",1050,1073,0,0
"1542-037-1997-2","Other Household",1073,1117,0,2
"1542-037-1997-2","Other",1117,1140,0,0
"1542-037-1997-2","Household",1140,1440,0,2
"1542-040-2007-1","Household",0,390,0,2
"1542-040-2007-1","Other",390,405,0,0
"1542-040-2007-1","School",405,885,0,1
"1542-040-2007-1","Other",885,895,0,0
"1542-040-2007-1","Household",895,900,0,2
"1542-040-2007-1","Other",900,915,0,0
"1542-040-2007-1","Other Household",915,1050,0,2
"1542-040-2007-1","Other",1050,1325,0,0
"1542-040-2007-1","Household",1325,1440,0,2
"1542-040-2007-2","Household",0,875,0,2
"1542-040-2007-2","Other",875,996,0,0
"1542-040-2007-2","Household",996,1440,0,2
"1559-030-2002-1","Household",0,470,0,2
"1559-030-2002-1","Other",470,480,0,0
"1559-030-2002-1","School",480,840,0,1
"1559-030-2002-1","Other",840,860,0,0
"1559-030-2002-1","Household",860,1440,0,2
"1559-030-2002-2","Household",0,690,0,2
"1559-030-2002-2","Other",690,750,0,0
"1559-030-2002-2","Other",750,800,2,0
"1559-030-2002-2","Household",800,900,0,2
"1559-030-2002-2","Other",900,915,0,0
"1559-030-2002-2","Household",915,1440,0,2
"1591-036-1997-1","Household",0,510,0,2
"1591-036-1997-1","Other",510,520,0,0
"1591-036-1997-1","Other Household",520,560,0,2
"1591-036-1997-1","Other",560,900,0,0
"1591-036-1997-1","Household",900,990,0,2
"1591-036-1997-1","Household",990,1020,2,2
"1591-036-1997-1","Household",1020,1440,0,2
"1591-036-1997-2","Household",0,600,0,2
"1591-036-1997-2","Other",600,750,0,0
"1591-036-1997-2","Household",750,1110,0,2
"1591-036-1997-2","Household",1110,1140,2,2
"1591-036-1997-2","Household",1140,1440,0,2
"1597-031-1997-1","Household",0,505,0,2
"1597-031-1997-1","Other",505,510,0,0
"1597-031-1997-1","Household",510,600,0,2
"1597-031-1997-1","Other",600,722,0,0
"1597-031-1997-1","Other Household",722,898,0,2
"1597-031-1997-1","Other",898,900,0,0
"1597-031-1997-1","Household",900,938,0,2
"1597-031-1997-1","Household",938,975,2,2
"1597-031-1997-1","Household",975,1440,0,2
"1597-031-1997-2","Household",0,615,0,2
"1597-031-1997-2","Other",615,805,0,0
"1597-031-1997-2","Household",805,912,0,2
"1597-031-1997-2","Household",912,966,2,2
"1597-031-1997-2","Household",966,1440,0,2
"1610-031-1997-1","Household",0,555,0,2
"1610-031-1997-1","Other",555,560,0,0
"1610-031-1997-1","Other Household",560,900,0,2
"1610-031-1997-1","Other",900,930,0,0
"1610-031-1997-1","Other Household",930,1140,0,2
"1610-031-1997-1","Other",1140,1145,0,0
"1610-031-1997-1","Household",1145,1440,0,2
"1610-031-1997-2","Household",0,535,0,2
"1610-031-1997-2","Other",535,540,0,0
"1610-031-1997-2","Other Household",540,780,0,2
"1610-031-1997-2","Other",780,870,0,0
"1610-031-1997-2","Other Household",870,1150,0,2
"1610-031-1997-2","Other",1150,1155,0,0
"1610-031-1997-2","Household",1155,1440,0,2
"1613-038-1997-1","Household",0,420,0,2
"1613-038-1997-1","Other",420,958,0,0
"1613-038-1997-1","Household",958,979,0,2
"1613-038-1997-1","Household",979,1000,2,2
"1613-038-1997-1","Household",1000,1065,0,2
"1613-038-1997-1","Other",1065,1080,0,0
"1613-038-1997-1","Other",1080,1185,2,0
"1613-038-1997-1","Other",1185,1200,0,0
"1613-038-1997-1","Household",1200,1440,0,2
"1613-038-1997-2","Household",0,660,0,2
"1613-038-1997-2","Other",660,662,0,0
"1613-038-1997-2","Other Household",662,810,0,2
"1613-038-1997-2","Other Household",810,900,2,2
"1613-038-1997-2","Other Household",900,1080,0,2
"1613-038-1997-2","Household",1080,1125,0,2
"1613-038-1997-2","Other",1125,1140,0,0
"1613-038-1997-2","Household",1140,1440,0,2
"1613-041-2007-1","Household",0,478,0,2
"1613-041-2007-1","Other",478,485,0,0
"1613-041-2007-1","School",485,913,0,1
"1613-041-2007-1","Other",913,920,0,0
"1613-041-2007-1","Household",920,1105,0,2
"1613-041-2007-1","Other",1105,1109,0,0
"1613-041-2007-1","School",1109,1203,2,1
"1613-041-2007-1","Other",1203,1207,0,0
"1613-041-2007-1","Household",1207,1440,0,2
"1613-041-2007-2","Household",0,926,0,2
"1613-041-2007-2","Other",926,1365,0,0
"1613-041-2007-2","Household",1365,1440,0,2
"1624-037-1997-1","Household",0,520,0,2
"1624-037-1997-1","Other",520,530,0,0
"1624-037-1997-1","School",530,920,0,1
"1624-037-1997-1","Other",920,935,0,0
"1624-037-1997-1","Household",935,1113,0,2
"1624-037-1997-1","Other",1113,1115,0,0
"1624-037-1997-1","Household",1115,1440,0,2
"1624-037-1997-2","Household",0,555,0,2
"1624-037-1997-2","Other",555,558,0,0
"1624-037-1997-2","Other Household",558,560,0,2
"1624-037-1997-2","Other",560,750,0,0
"1624-037-1997-2","Household",750,825,0,2
"1624-037-1997-2","Other",825,855,0,0
"1624-037-1997-2","Other Household",855,930,0,2
"1624-037-1997-2","Other",930,1020,0,0
"1624-037-1997-2","Household",1020,1440,0,2
"1663-046-2002-1","Household",0,440,0,2
"1663-046-2002-1","Other",440,480,0,0
"1663-046-2002-1","School",480,855,0,1
"1663-046-2002-1","Other",855,885,0,0
"1663-046-2002-1","Household",885,960,0,2
"1663-046-2002-1","Other",960,1000,0,0
"1663-046-2002-1","Household",1000,1440,0,2
"1663-046-2002-2","Household",0,885,0,2
"1663-046-2002-2","Other",885,920,0,0
"1663-046-2002-2","Household",920,1440,0,2
"1679-030-2002-1","Household",0,465,0,2
"1679-030-2002-1","Other",465,488,0,0
"1679-030-2002-1","School",488,958,0,1
"1679-030-2002-1","Other",958,980,0,0
"1679-030-2002-1","Household",980,1440,0,2
"1679-030-2002-2","Other Household",0,1440,0,2
"1692-039-1997-1","Household",0,780,0,2
"1692-039-1997-1","Household",780,850,2,2
"1692-039-1997-1","Household",850,860,0,2
"1692-039-1997-1","Household",860,880,2,2
"1692-039-1997-1","Household",880,900,0,2
"1692-039-1997-1","Household",900,910,2,2
"1692-039-1997-1","Household",910,1440,0,2
"1692-039-1997-2","Household",0,540,0,2
"1692-039-1997-2","Household",540,630,2,2
"1692-039-1997-2","Household",630,910,0,2
"1692-039-1997-2","Household",910,1020,2,2
"1692-039-1997-2","Household",1020,1440,0,2
"1695-046-1997-1","Household",0,445,0,2
"1695-046-1997-1","Other",445,480,0,0
"1695-046-1997-1","School",480,900,0,1
"1695-046-1997-1","Other",900,920,0,0
"1695-046-1997-1","Other Household",920,990,0,2
"1695-046-1997-1","Other",990,995,0,0
"1695-046-1997-1","Household",995,1440,0,2
"1695-046-1997-2","Household",0,660,0,2
"1695-046-1997-2","Other",660,683,0,0
"1695-046-1997-2","School",683,900,0,1
"1695-046-1997-2","Other",900,930,0,0
"1695-046-1997-2","Other",930,1020,2,0
"1695-046-1997-2","Other",1020,1080,0,0
"1695-046-1997-2","Other Household",1080,1290,0,2
"1695-046-1997-2","Other",1290,1300,0,0
"1695-046-1997-2","Household",1300,1440,0,2
"1701-036-1997-1","Household",0,390,0,2
"1701-036-1997-1","Other",390,420,0,0
"1701-036-1997-1","Household",420,570,0,2
"1701-036-1997-1","Other",570,720,0,0
"1701-036-1997-1","Other Household",720,1005,0,2
"1701-036-1997-1","Other",1005,1410,0,0
"1701-036-1997-1","Household",1410,1440,0,2
"1701-036-1997-2","Household",0,690,0,2
"1701-036-1997-2","Other",690,720,0,0
"1701-036-1997-2","Household",720,1440,0,2
"1722-040-1997-1","Household",0,380,0,2
"1722-040-1997-1","Other",380,1140,0,0
"1722-040-1997-1","Household",1140,1440,0,2
"1722-040-1997-2","Household",0,630,0,2
"1722-040-1997-2","Other",630,720,0,0
"1722-040-1997-2","Other Household",720,765,0,2
"1722-040-1997-2","Household",765,795,0,2
"1722-040-1997-2","Other Household",795,1050,0,2
"1722-040-1997-2","Other",1050,1140,0,0
"1722-040-1997-2","Household",1140,1440,0,2
"1762-044-1997-1","Household",0,660,0,2
"1762-044-1997-1","Other",660,890,0,0
"1762-044-1997-1","Household",890,1050,0,2
"1762-044-1997-1","Other",1050,1110,0,0
"1762-044-1997-1","Household",1110,1440,0,2
"1762-044-1997-2","Household",0,615,0,2
"1762-044-1997-2","Other",615,1110,0,0
"1762-044-1997-2","Household",1110,1440,0,2
"1763-038-1997-1","Household",0,1080,0,2
"1763-038-1997-1","Other",1080,1103,0,0
"1763-038-1997-1","Other Household",1103,1178,0,2
"1763-038-1997-1","Other",1178,1200,0,0
"1763-038-1997-1","Household",1200,1440,0,2
"1763-038-1997-2","Household",0,660,0,2
"1763-038-1997-2","Other",660,705,0,0
"1763-038-1997-2","Household",705,1440,0,2
"1803-031-2002-1","Household",0,390,0,2
"1803-031-2002-1","Other",390,450,0,0
"1803-031-2002-1","School",450,855,0,1
"1803-031-2002-1","Other",855,902,0,0
"1803-031-2002-1","Household",902,960,0,2
"1803-031-2002-1","Household",960,1050,2,2
"1803-031-2002-1","Household",1050,1440,0,2
"1803-031-2002-2","Household",0,660,0,2
"1803-031-2002-2","Other",660,940,0,0
"1803-031-2002-2","Household",940,1440,0,2
"1823-033-1997-1","Household",0,425,0,2
"1823-033-1997-1","Other",425,465,0,0
"1823-033-1997-1","School",465,1080,0,1
"1823-033-1997-1","Other",1080,1085,0,0
"1823-033-1997-1","Household",1085,1110,0,2
"1823-033-1997-1","Other",1110,1262,0,0
"1823-033-1997-1","Household",1262,1440,0,2
"1823-033-1997-2","Household",0,600,0,2
"1823-033-1997-2","Other",600,861,0,0
"1823-033-1997-2","Household",861,1090,0,2
"1823-033-1997-2","Household",1090,1185,2,2
"1823-033-1997-2","Household",1185,1190,0,2
"1823-033-1997-2","Other",1190,1195,0,0
"1823-033-1997-2","Other Household",1195,1240,0,2
"1823-033-1997-2","Other",1240,1245,0,0
"1823-033-1997-2","Household",1245,1295,0,2
"1823-033-1997-2","Other",1295,1315,0,0
"1823-033-1997-2","Household",1315,1440,0,2
"1839-034-2002-1","Household",0,480,0,2
"1839-034-2002-1","Other",480,495,0,0
"1839-034-2002-1","School",495,990,0,1
"1839-034-2002-1","Other",990,1000,0,0
"1839-034-2002-1","Household",1000,1440,0,2
"1839-034-2002-2","Household",0,435,0,2
"1839-034-2002-2","Other",435,450,0,0
"1839-034-2002-2","School",450,990,0,1
"1839-034-2002-2","Other",990,1005,0,0
"1839-034-2002-2","Household",1005,1440,0,2
"1893-034-1997-1","Household",0,430,0,2
"1893-034-1997-1","Other",430,440,0,0
"1893-034-1997-1","Household",440,450,0,2
"1893-034-1997-1","Other",450,473,0,0
"1893-034-1997-1","School",473,858,0,1
"1893-034-1997-1","Other",858,1110,0,0
"1893-034-1997-1","Household",1110,1440,0,2
"1893-034-1997-2","Household",0,720,0,2
"1893-034-1997-2","Other",720,722,0,0
"1893-034-1997-2","Other Household",722,1288,0,2
"1893-034-1997-2","Other",1288,1440,0,0
"1893-035-1997-1","Household",0,450,0,2
"1893-035-1997-1","Other",450,473,0,0
"1893-035-1997-1","School",473,848,0,1
"1893-035-1997-1","Other",848,1110,0,0
"1893-035-1997-1","Household",1110,1440,0,2
"1893-035-1997-2","Household",0,720,0,2
"1893-035-1997-2","Other",720,1290,2,0
"1893-035-1997-2","Other",1290,1440,0,0
"1905-032-1997-1","Household",0,470,0,2
"1905-032-1997-1","Other",470,735,0,0
"1905-032-1997-1","School",735,940,0,1
"1905-032-1997-1","Other",940,950,0,0
"1905-032-1997-1","Household",950,1050,2,2
"1905-032-1997-1","Household",1050,1440,0,2
"1905-032-1997-2","Household",0,530,0,2
"1905-032-1997-2","Other",530,680,0,0
"1905-032-1997-2","Household",680,745,0,2
"1905-032-1997-2","Other",745,1060,0,0
"1905-032-1997-2","Other Household",1060,1067,0,2
"1905-032-1997-2","Other Household",1067,1074,2,2
"1905-032-1997-2","Other Household",1074,1080,0,2
"1905-032-1997-2","Other",1080,1095,0,0
"1905-032-1997-2","Other Household",1095,1110,0,2
"1905-032-1997-2","Other",1110,1140,0,0
"1905-032-1997-2","Household",1140,1440,0,2
"1917-034-1997-1","Household",0,570,0,2
"1917-034-1997-1","Other",570,588,0,0
"1917-034-1997-1","Household",588,685,0,2
"1917-034-1997-1","Other",685,690,0,0
"1917-034-1997-1","Household",690,693,0,2
"1917-034-1997-1","Other",693,723,0,0
"1917-034-1997-1","Household",723,765,0,2
"1917-034-1997-1","Other",765,768,0,0
"1917-034-1997-1","Household",768,770,0,2
"1917-034-1997-1","Other",770,778,0,0
"1917-034-1997-1","Household",778,990,0,2
"1917-034-1997-1","Other",990,1110,0,0
"1917-034-1997-1","Household",1110,1440,0,2
"1917-034-1997-2","Household",0,525,0,2
"1917-034-1997-2","Other",525,795,0,0
"1917-034-1997-2","Household",795,1440,0,2
"1919-041-1997-1","Household",0,335,0,2
"1919-041-1997-1","Other",335,395,0,0
"1919-041-1997-1","School",395,990,0,1
"1919-041-1997-1","Other",990,1005,0,0
"1919-041-1997-1","Other Household",1005,1050,0,2
"1919-041-1997-1","Other",1050,1135,0,0
"1919-041-1997-1","Household",1135,1245,0,2
"1919-041-1997-1","Other",1245,1260,0,0
"1919-041-1997-1","Household",1260,1440,0,2
"1919-041-1997-2","Other Household",0,505,0,2
"1919-041-1997-2","Other",505,690,0,0
"1919-041-1997-2","Other Household",690,765,0,2
"1919-041-1997-2","Other",765,1020,0,0
"1919-041-1997-2","Other Household",1020,1087,2,2
"1919-041-1997-2","Other Household",1087,1110,0,2
"1919-041-1997-2","Household",1110,1440,0,2
"1919-044-2002-1","Household",0,1035,0,2
"1919-044-2002-1","Other",1035,1305,0,0
"1919-044-2002-1","Household",1305,1440,0,2
"1919-044-2002-2","Household",0,660,0,2
"1919-044-2002-2","Other",660,680,0,0
"1919-044-2002-2","Other",680,720,2,0
